Donor,Recipient,Year,dAid,rInflow,dRestrict,rConflict,dGDP,dUnemployment,dPopulation,rDemo,drColonly,drLanguage,drDistance,polity2,rInflowLead
US,Fiji,1999,0.04,1599,1,0,10711100,4.300000191,279.30003,1,0,1,11123.11,6,1483
US,Fiji,2001,0.01,1452,0,0,11280100,4.800000191,285.544778,0,0,1,11123.11,5,1208
US,Fiji,2002,0.13,1208,1,0,11486300,5.900000095,288.467308,0,0,1,11123.11,5,1095
US,Fiji,2003,1.22,1095,2,0,11779500,6.099999905,291.290823,0,0,1,11123.11,5,1593
US,Fiji,2004,2.11,1593,2,0,12189400,5.599999905,294.06312,1,0,1,11123.11,6,1422
US,Fiji,2005,1.47,1422,3,0,12564300,5.199999809,296.820296,1,0,1,11123.11,6,2115
US,Fiji,2006,2.01,2115,4,0,12898400,4.699999809,299.56447,0,0,1,11123.11,-3,1637
US,Fiji,2007,1.6,1637,5,0,13144400,4.699999809,302.284564,0,0,1,11123.11,-4,1176
US,Fiji,2008,1.92,1176,5,0,13097200,5.900000095,304.989064,0,0,1,11123.11,-4,1194
US,Fiji,2009,2.85,1194,4,0,12690000,9.399999619,307.686729,0,0,1,11123.11,-4,1201
US,Fiji,2010,1.86,1201,5,0,12992000,9.699999809,310.383948,0,0,1,11123.11,-4,1041
US,Gabon,1997,2.58,24,3,0,9783200,5,272.64334,0,0,0,11154.58,-4,21
US,Gabon,1998,2.55,21,2,0,10213800,4.599999905,275.986072,0,0,0,11154.58,-4,4
US,Gabon,1999,2.88,4,1,0,10711100,4.300000191,279.30003,0,0,0,11154.58,-4,18
US,Gabon,2000,3.26,18,0,0,11158100,4.099999905,282.49631,0,0,0,11154.58,-4,32
US,Gabon,2001,2.98,32,0,0,11280100,4.800000191,285.544778,0,0,0,11154.58,-4,41
US,Gabon,2002,2.9,41,1,0,11486300,5.900000095,288.467308,0,0,0,11154.58,-4,40
US,Gabon,2003,3.54,40,2,0,11779500,6.099999905,291.290823,0,0,0,11154.58,-4,50
US,Gabon,2004,3.51,50,2,0,12189400,5.599999905,294.06312,0,0,0,11154.58,-4,66
US,Gabon,2005,2.27,66,3,0,12564300,5.199999809,296.820296,0,0,0,11154.58,-4,85
US,Gabon,2006,1.2,85,4,0,12898400,4.699999809,299.56447,0,0,0,11154.58,-4,95
US,Gabon,2007,1.16,95,5,0,13144400,4.699999809,302.284564,0,0,0,11154.58,-4,82
US,Gabon,2008,0.52,82,5,0,13097200,5.900000095,304.989064,0,0,0,11154.58,-4,171
US,Gabon,2009,1.25,171,4,0,12690000,9.399999619,307.686729,0,0,0,11154.58,3,138
US,Gabon,2010,1.25,138,5,0,12992000,9.699999809,310.383948,0,0,0,11154.58,3,204
US,Gambia,1997,4.29,175,3,0,9783200,5,272.64334,0,0,1,7951.194,-5,226
US,Gambia,1998,3.77,226,2,0,10213800,4.599999905,275.986072,0,0,1,7951.194,-5,183
US,Gambia,1999,4.26,183,1,0,10711100,4.300000191,279.30003,0,0,1,7951.194,-5,231
US,Gambia,2000,5.11,231,0,0,11158100,4.099999905,282.49631,0,0,1,7951.194,-5,390
US,Gambia,2001,1.87,390,0,0,11280100,4.800000191,285.544778,0,0,1,7951.194,-5,343
US,Gambia,2002,2.9,343,1,0,11486300,5.900000095,288.467308,0,0,1,7951.194,-5,263
US,Gambia,2003,5.4,263,2,0,11779500,6.099999905,291.290823,0,0,1,7951.194,-5,422
US,Gambia,2004,3.61,422,2,0,12189400,5.599999905,294.06312,0,0,1,7951.194,-5,581
US,Gambia,2005,2.63,581,3,0,12564300,5.199999809,296.820296,0,0,1,7951.194,-5,897
US,Gambia,2006,5.44,897,4,0,12898400,4.699999809,299.56447,0,0,1,7951.194,-5,826
US,Gambia,2007,1.89,826,5,0,13144400,4.699999809,302.284564,0,0,1,7951.194,-5,739
US,Gambia,2008,13.46,739,5,0,13097200,5.900000095,304.989064,0,0,1,7951.194,-5,978
US,Gambia,2009,5.87,978,4,0,12690000,9.399999619,307.686729,0,0,1,7951.194,-5,859
US,Gambia,2010,7.13,859,5,0,12992000,9.699999809,310.383948,0,0,1,7951.194,-5,972
US,Georgia,1997,65.36,812,3,0,9783200,5,272.64334,0,0,0,10080.59,5,295
US,Georgia,1998,83.38,295,2,1,10213800,4.599999905,275.986072,0,0,0,10080.59,5,310
US,Georgia,1999,141.84,310,1,0,10711100,4.300000191,279.30003,0,0,0,10080.59,5,493
US,Georgia,2000,145.23,493,0,0,11158100,4.099999905,282.49631,0,0,0,10080.59,5,786
US,Georgia,2001,129.01,786,0,0,11280100,4.800000191,285.544778,0,0,0,10080.59,5,886
US,Georgia,2002,157.05,886,1,0,11486300,5.900000095,288.467308,0,0,0,10080.59,5,735
US,Georgia,2003,94.44,735,2,0,11779500,6.099999905,291.290823,0,0,0,10080.59,5,964
US,Georgia,2004,125.46,964,2,0,12189400,5.599999905,294.06312,1,0,0,10080.59,7,1389
US,Georgia,2005,97.23,1389,3,0,12564300,5.199999809,296.820296,1,0,0,10080.59,7,2003
US,Georgia,2006,429.84,2003,4,0,12898400,4.699999809,299.56447,1,0,0,10080.59,7,1554
US,Georgia,2007,89.82,1554,5,0,13144400,4.699999809,302.284564,1,0,0,10080.59,6,1620
US,Georgia,2008,562.56,1620,5,0,13097200,5.900000095,304.989064,1,0,0,10080.59,6,1578
US,Georgia,2009,368.28,1578,4,0,12690000,9.399999619,307.686729,1,0,0,10080.59,6,1518
US,Georgia,2010,229.08,1518,5,0,12992000,9.699999809,310.383948,1,0,0,10080.59,6,1490
US,Ghana,1997,71.77,5093,3,0,9783200,5,272.64334,0,0,1,9784.068,2,4455
US,Ghana,1998,64.61,4455,2,0,10213800,4.599999905,275.986072,0,0,1,9784.068,2,3707
US,Ghana,1999,85.54,3707,1,0,10711100,4.300000191,279.30003,0,0,1,9784.068,2,4339
US,Ghana,2000,86.71,4339,0,0,11158100,4.099999905,282.49631,0,0,1,9784.068,2,4023
US,Ghana,2001,79.89,4023,0,0,11280100,4.800000191,285.544778,1,0,1,9784.068,6,4248
US,Ghana,2002,72.34,4248,1,0,11486300,5.900000095,288.467308,1,0,1,9784.068,6,4410
US,Ghana,2003,99.55,4410,2,0,11779500,6.099999905,291.290823,1,0,1,9784.068,6,5337
US,Ghana,2004,82.34,5337,2,0,12189400,5.599999905,294.06312,1,0,1,9784.068,8,6491
US,Ghana,2005,88.37,6491,3,0,12564300,5.199999809,296.820296,1,0,1,9784.068,8,9367
US,Ghana,2006,107.81,9367,4,0,12898400,4.699999809,299.56447,1,0,1,9784.068,8,7610
US,Ghana,2007,620.91,7610,5,0,13144400,4.699999809,302.284564,1,0,1,9784.068,8,8195
US,Ghana,2008,228.97,8195,5,0,13097200,5.900000095,304.989064,1,0,1,9784.068,8,8401
US,Ghana,2009,182.84,8401,4,0,12690000,9.399999619,307.686729,1,0,1,9784.068,8,7429
US,Ghana,2010,172.33,7429,5,0,12992000,9.699999809,310.383948,1,0,1,9784.068,8,8798
US,Guatemala,1993,95.21,11870,1,5,8448100,7,260.803255,0,0,0,2999.736,3,7389
US,Guatemala,1994,99.26,7389,2,5,8795700,6.199999809,263.46898,0,0,0,2999.736,3,6213
US,Guatemala,1995,53.56,6213,3,5,9019900,5.699999809,266.323717,0,0,0,2999.736,3,8762
US,Guatemala,1996,44.32,8762,4,5,9361400,5.5,269.393632,1,0,0,2999.736,8,7780
US,Guatemala,1997,75.25,7780,3,0,9783200,5,272.64334,1,0,0,2999.736,8,7747
US,Guatemala,1998,101.94,7747,2,0,10213800,4.599999905,275.986072,1,0,0,2999.736,8,7294
US,Guatemala,1999,173.39,7294,1,0,10711100,4.300000191,279.30003,1,0,0,2999.736,8,9942
US,Guatemala,2000,93.46,9942,0,0,11158100,4.099999905,282.49631,1,0,0,2999.736,8,13496
US,Guatemala,2001,93.8,13496,0,0,11280100,4.800000191,285.544778,1,0,0,2999.736,8,16178
US,Guatemala,2002,110.63,16178,1,0,11486300,5.900000095,288.467308,1,0,0,2999.736,8,14386
US,Guatemala,2003,101.1,14386,2,0,11779500,6.099999905,291.290823,1,0,0,2999.736,8,18920
US,Guatemala,2004,83.06,18920,2,0,12189400,5.599999905,294.06312,1,0,0,2999.736,8,16825
US,Guatemala,2005,120.55,16825,3,0,12564300,5.199999809,296.820296,1,0,0,2999.736,8,24146
US,Guatemala,2006,110.18,24146,4,0,12898400,4.699999809,299.56447,1,0,0,2999.736,8,17908
US,Guatemala,2007,87.63,17908,5,0,13144400,4.699999809,302.284564,1,0,0,2999.736,8,16182
US,Guatemala,2008,116.12,16182,5,0,13097200,5.900000095,304.989064,1,0,0,2999.736,8,12187
US,Guatemala,2009,147.34,12187,4,0,12690000,9.399999619,307.686729,1,0,0,2999.736,8,10467
US,Guatemala,2010,137.54,10467,5,0,12992000,9.699999809,310.383948,1,0,0,2999.736,8,11092
US,Guinea,1997,86.96,158,3,0,9783200,5,272.64334,0,0,0,8508.965,-1,46
US,Guinea,1998,30.31,46,2,0,10213800,4.599999905,275.986072,0,0,0,8508.965,-1,5
US,Guinea,1999,35.05,5,1,0,10711100,4.300000191,279.30003,0,0,0,8508.965,-1,3
US,Guinea,2000,38.65,3,0,1,11158100,4.099999905,282.49631,0,0,0,8508.965,-1,11
US,Guinea,2001,35.2,11,0,1,11280100,4.800000191,285.544778,0,0,0,8508.965,-1,16
US,Guinea,2002,65.48,16,1,0,11486300,5.900000095,288.467308,0,0,0,8508.965,-1,29
US,Guinea,2003,57.91,29,2,0,11779500,6.099999905,291.290823,0,0,0,8508.965,-1,347
US,Guinea,2004,60.74,347,2,0,12189400,5.599999905,294.06312,0,0,0,8508.965,-1,495
US,Guinea,2005,50.94,495,3,0,12564300,5.199999809,296.820296,0,0,0,8508.965,-1,1110
US,Guinea,2006,38.74,1110,4,0,12898400,4.699999809,299.56447,0,0,0,8508.965,-1,1088
US,Guinea,2007,35.29,1088,5,0,13144400,4.699999809,302.284564,0,0,0,8508.965,-1,1735
US,Guinea,2008,50.25,1735,5,0,13097200,5.900000095,304.989064,0,0,0,8508.965,-1,1725
US,Guinea,2009,31.63,1725,4,0,12690000,9.399999619,307.686729,0,0,0,8508.965,-1,1379
US,Guinea,2010,22.99,1379,5,0,12992000,9.699999809,310.383948,0,0,0,8508.965,1,1555
US,Guinea-Bissau,1997,8.12,24,3,0,9783200,5,272.64334,0,0,0,8128.346,5,165
US,Guinea-Bissau,1998,0.25,165,2,2,10213800,4.599999905,275.986072,0,0,0,8128.346,0,134
US,Guinea-Bissau,1999,2.8,134,1,2,10711100,4.300000191,279.30003,0,0,0,8128.346,3,204
US,Guinea-Bissau,2000,0.45,204,0,0,11158100,4.099999905,282.49631,0,0,0,8128.346,5,273
US,Guinea-Bissau,2001,0.66,273,0,0,11280100,4.800000191,285.544778,0,0,0,8128.346,5,289
US,Guinea-Bissau,2002,2.89,289,1,0,11486300,5.900000095,288.467308,0,0,0,8128.346,5,176
US,Guinea-Bissau,2003,2.43,176,2,0,11779500,6.099999905,291.290823,0,0,0,8128.346,-1,5
US,Guinea-Bissau,2004,0.13,5,2,0,12189400,5.599999905,294.06312,0,0,0,8128.346,-1,26
US,Guinea-Bissau,2005,2.22,26,3,0,12564300,5.199999809,296.820296,1,0,0,8128.346,6,25
US,Guinea-Bissau,2006,5.84,25,4,0,12898400,4.699999809,299.56447,1,0,0,8128.346,6,25
US,Guinea-Bissau,2007,6.98,25,5,0,13144400,4.699999809,302.284564,1,0,0,8128.346,6,17
US,Guinea-Bissau,2008,1.03,17,5,0,13097200,5.900000095,304.989064,1,0,0,8128.346,6,20
US,Guinea-Bissau,2009,2.08,20,4,0,12690000,9.399999619,307.686729,1,0,0,8128.346,6,30
US,Guinea-Bissau,2010,8.4,30,5,0,12992000,9.699999809,310.383948,1,0,0,8128.346,6,29
US,Guyana,1993,5.77,8384,1,0,8448100,7,260.803255,1,0,1,5091.054,6,7662
US,Guyana,1994,12.92,7662,2,0,8795700,6.199999809,263.46898,1,0,1,5091.054,6,7362
US,Guyana,1995,24.73,7362,3,0,9019900,5.699999809,266.323717,1,0,1,5091.054,6,9489
US,Guyana,1996,16.62,9489,4,0,9361400,5.5,269.393632,1,0,1,5091.054,6,7253
US,Guyana,1997,25.56,7253,3,0,9783200,5,272.64334,1,0,1,5091.054,6,3960
US,Guyana,1998,5.39,3960,2,0,10213800,4.599999905,275.986072,1,0,1,5091.054,6,3290
US,Guyana,1999,22.19,3290,1,0,10711100,4.300000191,279.30003,1,0,1,5091.054,6,5719
US,Guyana,2000,13.5,5719,0,0,11158100,4.099999905,282.49631,1,0,1,5091.054,6,8279
US,Guyana,2001,21.66,8279,0,0,11280100,4.800000191,285.544778,1,0,1,5091.054,6,9938
US,Guyana,2002,19.77,9938,1,0,11486300,5.900000095,288.467308,1,0,1,5091.054,6,6809
US,Guyana,2003,12.04,6809,2,0,11779500,6.099999905,291.290823,1,0,1,5091.054,6,6351
US,Guyana,2004,26.79,6351,2,0,12189400,5.599999905,294.06312,1,0,1,5091.054,6,9318
US,Guyana,2005,26.86,9318,3,0,12564300,5.199999809,296.820296,1,0,1,5091.054,6,9552
US,Guyana,2006,23.53,9552,4,0,12898400,4.699999809,299.56447,1,0,1,5091.054,6,5726
US,Guyana,2007,37.19,5726,5,0,13144400,4.699999809,302.284564,1,0,1,5091.054,6,6823
US,Guyana,2008,28.81,6823,5,0,13097200,5.900000095,304.989064,1,0,1,5091.054,6,6670
US,Guyana,2009,23.42,6670,4,0,12690000,9.399999619,307.686729,1,0,1,5091.054,6,6749
US,Guyana,2010,16.1,6749,5,0,12992000,9.699999809,310.383948,1,0,1,5091.054,6,6599
US,Haiti,1993,104.38,10094,1,0,8448100,7,260.803255,0,0,0,3185.808,-7,13333
US,Haiti,1994,801.11,13333,2,0,8795700,6.199999809,263.46898,1,0,0,3185.808,7,14021
US,Haiti,1995,518.97,14021,3,0,9019900,5.699999809,266.323717,1,0,0,3185.808,7,18383
US,Haiti,1996,129.31,18383,4,0,9361400,5.5,269.393632,1,0,0,3185.808,7,15053
US,Haiti,1997,123.65,15053,3,0,9783200,5,272.64334,1,0,0,3185.808,7,13434
US,Haiti,1998,145.8,13434,2,0,10213800,4.599999905,275.986072,1,0,0,3185.808,7,16514
US,Haiti,1999,157.88,16514,1,0,10711100,4.300000191,279.30003,0,0,0,3185.808,2,22337
US,Haiti,2000,109.38,22337,0,0,11158100,4.099999905,282.49631,0,0,0,3185.808,-2,27031
US,Haiti,2001,97.78,27031,0,0,11280100,4.800000191,285.544778,0,0,0,3185.808,-2,20213
US,Haiti,2002,73.88,20213,1,0,11486300,5.900000095,288.467308,0,0,0,3185.808,-2,12293
US,Haiti,2003,98.58,12293,2,0,11779500,6.099999905,291.290823,0,0,0,3185.808,-2,14191
US,Haiti,2004,187.86,14191,2,1,12189400,5.599999905,294.06312,0,0,0,3185.808,0,14529
US,Haiti,2005,211.48,14529,3,1,12564300,5.199999809,296.820296,0,0,0,3185.808,3,22228
US,Haiti,2006,271.14,22228,4,1,12898400,4.699999809,299.56447,0,0,0,3185.808,5,30405
US,Haiti,2007,227.73,30405,5,1,13144400,4.699999809,302.284564,0,0,0,3185.808,5,26007
US,Haiti,2008,333.85,26007,5,0,13097200,5.900000095,304.989064,0,0,0,3185.808,5,24280
US,Haiti,2009,409.09,24280,4,0,12690000,9.399999619,307.686729,0,0,0,3185.808,5,22582
US,Haiti,2010,1507.18,22582,5,0,12992000,9.699999809,310.383948,0,0,0,3185.808,0,22111
US,Honduras,1993,66.61,7306,1,0,8448100,7,260.803255,1,0,0,3002.9,6,5265
US,Honduras,1994,70.18,5265,2,0,8795700,6.199999809,263.46898,1,0,0,3002.9,6,5496
US,Honduras,1995,40.39,5496,3,0,9019900,5.699999809,266.323717,1,0,0,3002.9,6,5866
US,Honduras,1996,32.95,5866,4,0,9361400,5.5,269.393632,1,0,0,3002.9,6,7614
US,Honduras,1997,34.64,7614,3,0,9783200,5,272.64334,1,0,0,3002.9,6,6456
US,Honduras,1998,25.61,6456,2,0,10213800,4.599999905,275.986072,1,0,0,3002.9,6,4793
US,Honduras,1999,542.77,4793,1,0,10711100,4.300000191,279.30003,1,0,0,3002.9,7,5917
US,Honduras,2000,83.39,5917,0,0,11158100,4.099999905,282.49631,1,0,0,3002.9,7,6571
US,Honduras,2001,70.51,6571,0,0,11280100,4.800000191,285.544778,1,0,0,3002.9,7,6435
US,Honduras,2002,74.59,6435,1,0,11486300,5.900000095,288.467308,1,0,0,3002.9,7,4645
US,Honduras,2003,81.33,4645,2,0,11779500,6.099999905,291.290823,1,0,0,3002.9,7,5508
US,Honduras,2004,120.22,5508,2,0,12189400,5.599999905,294.06312,1,0,0,3002.9,7,7012
US,Honduras,2005,335.4,7012,3,0,12564300,5.199999809,296.820296,1,0,0,3002.9,7,8177
US,Honduras,2006,95.41,8177,4,0,12898400,4.699999809,299.56447,1,0,0,3002.9,7,7646
US,Honduras,2007,66.73,7646,5,0,13144400,4.699999809,302.284564,1,0,0,3002.9,7,6540
US,Honduras,2008,70,6540,5,0,13097200,5.900000095,304.989064,1,0,0,3002.9,7,6404
US,Honduras,2009,64.38,6404,4,0,12690000,9.399999619,307.686729,1,0,0,3002.9,7,6448
US,Honduras,2010,49.81,6448,5,0,12992000,9.699999809,310.383948,1,0,0,3002.9,7,6133
US,India,1993,203.56,40121,1,10,8448100,7,260.803255,1,0,1,13131.91,8,34921
US,India,1994,232.95,34921,2,7,8795700,6.199999809,263.46898,1,0,1,13131.91,8,34748
US,India,1995,219.51,34748,3,7,9019900,5.699999809,266.323717,1,0,1,13131.91,9,44838
US,India,1996,234.58,44838,4,7,9361400,5.5,269.393632,1,0,1,13131.91,9,38048
US,India,1997,202.92,38048,3,7,9783200,5,272.64334,1,0,1,13131.91,9,36414
US,India,1998,167.06,36414,2,7,10213800,4.599999905,275.986072,1,0,1,13131.91,9,30157
US,India,1999,234.15,30157,1,7,10711100,4.300000191,279.30003,1,0,1,13131.91,9,41903
US,India,2000,209,41903,0,7,11158100,4.099999905,282.49631,1,0,1,13131.91,9,70032
US,India,2001,205.76,70032,0,9,11280100,4.800000191,285.544778,1,0,1,13131.91,9,70823
US,India,2002,280.32,70823,1,9,11486300,5.900000095,288.467308,1,0,1,13131.91,9,50228
US,India,2003,222.97,50228,2,7,11779500,6.099999905,291.290823,1,0,1,13131.91,9,70151
US,India,2004,205.29,70151,2,7,12189400,5.599999905,294.06312,1,0,1,13131.91,9,84681
US,India,2005,230.41,84681,3,7,12564300,5.199999809,296.820296,1,0,1,13131.91,9,61369
US,India,2006,185.67,61369,4,7,12898400,4.699999809,299.56447,1,0,1,13131.91,9,65353
US,India,2007,176.97,65353,5,7,13144400,4.699999809,302.284564,1,0,1,13131.91,9,63352
US,India,2008,153.79,63352,5,7,13097200,5.900000095,304.989064,1,0,1,13131.91,9,57304
US,India,2009,131.24,57304,4,7,12690000,9.399999619,307.686729,1,0,1,13131.91,9,69162
US,India,2010,140.35,69162,5,7,12992000,9.699999809,310.383948,1,0,1,13131.91,9,69013
US,Indonesia,1997,60.62,905,3,1,9783200,5,272.64334,0,0,0,15535.87,-7,1017
US,Indonesia,1998,195.47,1017,2,3,10213800,4.599999905,275.986072,0,0,0,15535.87,-5,1186
US,Indonesia,1999,318.24,1186,1,4,10711100,4.300000191,279.30003,1,0,0,15535.87,6,1767
US,Indonesia,2000,319.72,1767,0,2,11158100,4.099999905,282.49631,1,0,0,15535.87,6,2525
US,Indonesia,2001,227.1,2525,0,3,11280100,4.800000191,285.544778,1,0,0,15535.87,6,2418
US,Indonesia,2002,290.98,2418,1,2,11486300,5.900000095,288.467308,1,0,0,15535.87,6,1805
US,Indonesia,2003,234.21,1805,2,1,11779500,6.099999905,291.290823,1,0,0,15535.87,6,2419
US,Indonesia,2004,184.68,2419,2,1,12189400,5.599999905,294.06312,1,0,0,15535.87,8,3924
US,Indonesia,2005,648.28,3924,3,1,12564300,5.199999809,296.820296,1,0,0,15535.87,8,4869
US,Indonesia,2006,418.61,4869,4,0,12898400,4.699999809,299.56447,1,0,0,15535.87,8,3716
US,Indonesia,2007,265.38,3716,5,0,13144400,4.699999809,302.284564,1,0,0,15535.87,8,3606
US,Indonesia,2008,203.64,3606,5,0,13097200,5.900000095,304.989064,1,0,0,15535.87,8,3679
US,Indonesia,2009,225.69,3679,4,0,12690000,9.399999619,307.686729,1,0,0,15535.87,8,3032
US,Indonesia,2010,302.19,3032,5,0,12992000,9.699999809,310.383948,1,0,0,15535.87,8,2856
US,Iran,2002,0.23,12960,1,0,11486300,5.900000095,288.467308,0,0,0,11098.36,3,7230
US,Iran,2003,2.07,7230,2,0,11779500,6.099999905,291.290823,0,0,0,11098.36,3,10434
US,Iran,2004,11.76,10434,2,0,12189400,5.599999905,294.06312,0,0,0,11098.36,-6,13887
US,Iran,2005,1.37,13887,3,0,12564300,5.199999809,296.820296,0,0,0,11098.36,-6,13947
US,Iran,2006,3.82,13947,4,0,12898400,4.699999809,299.56447,0,0,0,11098.36,-6,10460
US,Iran,2007,5.12,10460,5,0,13144400,4.699999809,302.284564,0,0,0,11098.36,-6,13852
US,Iran,2008,7.88,13852,5,0,13097200,5.900000095,304.989064,0,0,0,11098.36,-6,18553
US,Iran,2009,0.74,18553,4,0,12690000,9.399999619,307.686729,0,0,0,11098.36,-7,14182
US,Iran,2010,1.32,14182,5,0,12992000,9.699999809,310.383948,0,0,0,11098.36,-7,14822
US,Iraq,1994,165.67,6025,2,3,8795700,6.199999809,263.46898,0,0,0,10911.5,-9,5596
US,Iraq,1995,191.46,5596,3,3,9019900,5.699999809,266.323717,0,0,0,10911.5,-9,5479
US,Iraq,1996,155.86,5479,4,4,9361400,5.5,269.393632,0,0,0,10911.5,-9,3243
US,Iraq,2002,0.28,5174,1,0,11486300,5.900000095,288.467308,0,0,0,10911.5,-9,2450
US,Iraq,2010,1104.02,19855,5,0,12992000,9.699999809,310.383948,0,0,0,10911.5,3,21133
US,Israel,1993,1927.09,4494,1,2,8448100,7,260.803255,1,0,1,10516.26,6,3425
US,Israel,1994,1863.85,3425,2,2,8795700,6.199999809,263.46898,1,0,1,10516.26,6,2523
US,Israel,1995,479.26,2523,3,2,9019900,5.699999809,266.323717,1,0,1,10516.26,6,3125
US,Israel,1996,3157.54,3125,4,2,9361400,5.5,269.393632,1,0,1,10516.26,6,2445
US,Jamaica,1993,269.43,17241,1,0,8448100,7,260.803255,1,0,1,3022.967,9,14349
US,Jamaica,1994,138.03,14349,2,0,8795700,6.199999809,263.46898,1,0,1,3022.967,9,16398
US,Jamaica,1995,51.32,16398,3,0,9019900,5.699999809,266.323717,1,0,1,3022.967,9,19084
US,Jamaica,1996,18.17,19084,4,0,9361400,5.5,269.393632,1,0,1,3022.967,9,17833
US,Jamaica,1997,34.06,17833,3,0,9783200,5,272.64334,1,0,1,3022.967,9,15123
US,Jamaica,1998,28.48,15123,2,0,10213800,4.599999905,275.986072,1,0,1,3022.967,9,14693
US,Jamaica,1999,32.11,14693,1,0,10711100,4.300000191,279.30003,1,0,1,3022.967,9,15949
US,Jamaica,2000,29.09,15949,0,0,11158100,4.099999905,282.49631,1,0,1,3022.967,9,15322
US,Jamaica,2001,32.19,15322,0,0,11280100,4.800000191,285.544778,1,0,1,3022.967,9,14835
US,Jamaica,2002,26.7,14835,1,0,11486300,5.900000095,288.467308,1,0,1,3022.967,9,13347
US,Jamaica,2003,28.66,13347,2,0,11779500,6.099999905,291.290823,1,0,1,3022.967,9,14430
US,Jamaica,2004,45.52,14430,2,0,12189400,5.599999905,294.06312,1,0,1,3022.967,9,18346
US,Jamaica,2005,40.66,18346,3,0,12564300,5.199999809,296.820296,1,0,1,3022.967,9,24976
US,Jamaica,2006,35.85,24976,4,0,12898400,4.699999809,299.56447,1,0,1,3022.967,9,19375
US,Jamaica,2007,35.81,19375,5,0,13144400,4.699999809,302.284564,1,0,1,3022.967,9,18477
US,Jamaica,2008,21.18,18477,5,0,13097200,5.900000095,304.989064,1,0,1,3022.967,9,21783
US,Jamaica,2009,27.37,21783,4,0,12690000,9.399999619,307.686729,1,0,1,3022.967,9,19825
US,Jamaica,2010,31.2,19825,5,0,12992000,9.699999809,310.383948,1,0,1,3022.967,9,19662
US,Jordan,1993,143.6,4741,1,0,8448100,7,260.803255,0,0,0,10581.42,-2,3990
US,Jordan,1994,380.05,3990,2,0,8795700,6.199999809,263.46898,0,0,0,10581.42,-2,3649
US,Jordan,1995,236.77,3649,3,0,9019900,5.699999809,266.323717,0,0,0,10581.42,-2,4444
US,Jordan,1996,32.89,4444,4,0,9361400,5.5,269.393632,0,0,0,10581.42,-2,4170
US,Jordan,1997,189.29,4170,3,0,9783200,5,272.64334,0,0,0,10581.42,-2,3244
US,Jordan,1998,222.61,3244,2,0,10213800,4.599999905,275.986072,0,0,0,10581.42,-2,3269
US,Jordan,1999,301.65,3269,1,0,10711100,4.300000191,279.30003,0,0,0,10581.42,-2,3900
US,Jordan,2000,360.82,3900,0,0,11158100,4.099999905,282.49631,0,0,0,10581.42,-2,4572
US,Jordan,2001,263.45,4572,0,0,11280100,4.800000191,285.544778,0,0,0,10581.42,-2,3964
US,Jordan,2002,392.83,3964,1,0,11486300,5.900000095,288.467308,0,0,0,10581.42,-2,2927
US,Jordan,2003,1208.69,2927,2,0,11779500,6.099999905,291.290823,0,0,0,10581.42,-2,3431
US,Jordan,2004,460.53,3431,2,0,12189400,5.599999905,294.06312,0,0,0,10581.42,-2,3748
US,Jordan,2005,439.16,3748,3,0,12564300,5.199999809,296.820296,0,0,0,10581.42,-2,4038
US,Jordan,2006,377.5,4038,4,0,12898400,4.699999809,299.56447,0,0,0,10581.42,-2,3917
US,Jordan,2007,329.37,3917,5,0,13144400,4.699999809,302.284564,0,0,0,10581.42,-3,3936
US,Jordan,2008,564.01,3936,5,0,13097200,5.900000095,304.989064,0,0,0,10581.42,-3,4282
US,Jordan,2009,603.14,4282,4,0,12690000,9.399999619,307.686729,0,0,0,10581.42,-3,3868
US,Jordan,2010,402.78,3868,5,0,12992000,9.699999809,310.383948,0,0,0,10581.42,-3,3876
US,Kazakhstan,1997,96.69,1025,3,0,9783200,5,272.64334,0,0,0,10257.21,-4,539
US,Kazakhstan,1998,64.45,539,2,0,10213800,4.599999905,275.986072,0,0,0,10257.21,-4,723
US,Kazakhstan,1999,79.69,723,1,0,10711100,4.300000191,279.30003,0,0,0,10257.21,-4,1493
US,Kazakhstan,2000,106.63,1493,0,0,11158100,4.099999905,282.49631,0,0,0,10257.21,-4,2310
US,Kazakhstan,2001,92.56,2310,0,0,11280100,4.800000191,285.544778,0,0,0,10257.21,-4,2315
US,Kazakhstan,2002,93.42,2315,1,0,11486300,5.900000095,288.467308,0,0,0,10257.21,-6,1740
US,Kazakhstan,2003,59.42,1740,2,0,11779500,6.099999905,291.290823,0,0,0,10257.21,-6,1906
US,Kazakhstan,2004,84.5,1906,2,0,12189400,5.599999905,294.06312,0,0,0,10257.21,-6,2229
US,Kazakhstan,2005,58,2229,3,0,12564300,5.199999809,296.820296,0,0,0,10257.21,-6,2081
US,Kazakhstan,2006,103.61,2081,4,0,12898400,4.699999809,299.56447,0,0,0,10257.21,-6,1604
US,Kazakhstan,2007,104.25,1604,5,0,13144400,4.699999809,302.284564,0,0,0,10257.21,-6,1630
US,Kazakhstan,2008,109.22,1630,5,0,13097200,5.900000095,304.989064,0,0,0,10257.21,-6,1562
US,Kazakhstan,2009,81.61,1562,4,0,12690000,9.399999619,307.686729,0,0,0,10257.21,-6,1282
US,Kazakhstan,2010,137.53,1282,5,0,12992000,9.699999809,310.383948,0,0,0,10257.21,-6,1235
US,Kenya,1997,31.86,1387,3,0,9783200,5,272.64334,0,0,1,13476.74,-2,1693
